No,제목,학과,과정,년도,href
292,ucsb,전기전자공학부,학부,2019,/partner/expReport.asp?id=15884&page=2&bgbn=R
291,UCSB 봄,국제통상 / 문화 & 미디어,학부,2019,/partner/expReport.asp?id=15867&page=2&bgbn=R
290,UCSB를 가시는 분들을 위한 소소한 팁들,사학과,학부,2019,/partner/expReport.asp?id=15823&page=3&bgbn=R
289,잊지 못할 산타바바라,영어영문학과,학부,2018-2019,/partner/expReport.asp?id=15773&page=3&bgbn=R
288,산타바바라에서의 한 학기,심리학과,학부,2019,/partner/expReport.asp?id=15767&page=3&bgbn=R
287,UCSB에서 2019년 봄학기,심리학과,학부,2019,/partner/expReport.asp?id=15766&page=3&bgbn=R
286,UCSB 경험보고서,아동가족학과/경영학과,학부,2019,/partner/expReport.asp?id=15740&page=3&bgbn=R
285,6개월 간의 황홀했던 교환 생활.,스포츠레저학과/응용통계학과,학부,2019,/partner/expReport.asp?id=15709&page=3&bgbn=R
284,UCSB/UCDC 경험보고서,국어국문학과/언론홍보영상학부,학부,2018-2019,/partner/expReport.asp?id=15675&page=3&bgbn=R
283,ucsb 경험보고서,경제학과,학부,2019,/partner/expReport.asp?id=15599&page=3&bgbn=R
282,"Santa Barbara, University of Freedom",전기전자공학과,학부,2017,/partner/expReport.asp?id=15524&page=3&bgbn=R
281,잊지 못할 UCSB,중어중문학과,학부,2018-2019,/partner/expReport.asp?id=15506&page=3&bgbn=R
280,"The happiest moment in my life, UCSB",응용통계학과,학부,2018-2019,/partner/expReport.asp?id=15478&page=4&bgbn=R
279,UCSB에서의 1년,언론홍보영상학과,학부,2018,/partner/expReport.asp?id=15217&page=4&bgbn=R
278,우물 안의 황소개구리에서 우물 밖의 나비로,전기전자공학부,학부,2017-2018,/partner/expReport.asp?id=15152&page=4&bgbn=R
277,여유롭고 평화로운 산타바바라♥,교육학과,학부,2018,/partner/expReport.asp?id=15085&page=4&bgbn=R
276,일년안에 돌아간다 산바,국제대학교,학부,2018,/partner/expReport.asp?id=15032&page=4&bgbn=R
275,UCSB 파견학생 경험보고서,경제학과,학부,2018,/partner/expReport.asp?id=14952&page=4&bgbn=R
274,"최고의 힐링 학교, UCSB",영어영문학과,학부,2018,/partner/expReport.asp?id=14946&page=4&bgbn=R
273,UCSB 경험보고서,경영학과,학부,2018,/partner/expReport.asp?id=14934&page=4&bgbn=R
272,UCSB 경험보고서,경제학과,학부,2017-2018,/partner/expReport.asp?id=14913&page=4&bgbn=R
271,UCSB 경험보고서,국제학과,학부,2017-2018,/partner/expReport.asp?id=14912&page=4&bgbn=R
270,UCSB에서의 생활,East Asia International College,학부,2017-2018,/partner/expReport.asp?id=14894&page=5&bgbn=R
269,제 2의 고향이 되어준 캘리포니아,문화디자인경영학과,학부,2017,/partner/expReport.asp?id=14880&page=5&bgbn=R
268,새롭고 다양한 경험을 선물해준 UCSB의 6개월,UIC 국제학과,학부,2017,/partner/expReport.asp?id=14269&page=5&bgbn=R
267,잊지못할 산타바바라에서의 6개월,화학과,학부,2017,/partner/expReport.asp?id=14198&page=5&bgbn=R
266,"하늘만 바라봐도 행복을 느낄 수 있는 그곳, 산타바바라",문화인류학과,학부,2016,/partner/expReport.asp?id=14174&page=5&bgbn=R
265,모든 것이 감사했던 ucsb,행정학과,학부,2017,/partner/expReport.asp?id=14151&page=5&bgbn=R
264,UCSB 경험보고서,생화학과,학부,2016-2017,/partner/expReport.asp?id=14095&page=5&bgbn=R
263,UCSB 경험보고서,UIC CLC,학부,2016-2017,/partner/expReport.asp?id=14044&page=5&bgbn=R
262,UCSB 경험 보고서,신문방송학과/컴퓨터과학과,학부,2016-2017,/partner/expReport.asp?id=14023&page=5&bgbn=R
261,산타바바라에서의 1년,국어국문학과/ 언론홍보영상학부,학부,2016-2017,/partner/expReport.asp?id=13971&page=5&bgbn=R
260,문득문득 생각나느곳,철학,학부,2016,/partner/expReport.asp?id=13863&page=6&bgbn=R
259,평생함께 할 1년간의 기억,컴퓨터과학과,학부,2016,/partner/expReport.asp?id=13829&page=6&bgbn=R
258,UCSB에서의 꿈만 같았던 1년의 생활,"아동가족, 의류환경",학부,2016,/partner/expReport.asp?id=13654&page=6&bgbn=R
257,잊지 못할 UCSB,심리학과,학부,2016,/partner/expReport.asp?id=13550&page=6&bgbn=R
256,산타 바바라에서의 1년,융합과학공학부,학부,2016,/partner/expReport.asp?id=13549&page=6&bgbn=R
255,1년간의 UCSB,불어불문학과,학부,2016,/partner/expReport.asp?id=13544&page=6&bgbn=R
254,UCSB 자세한 후기와 꿀팁,Comparative Literature and Culture,학부,2016,/partner/expReport.asp?id=13532&page=6&bgbn=R
253,진정한 나를 찾게된 UCSB,심리학과,학부,2016,/partner/expReport.asp?id=13503&page=6&bgbn=R
252,UCSB에서의 한 학기,아동가족학과,학부,2016,/partner/expReport.asp?id=13416&page=6&bgbn=R
251,UCSB 후기,정보산업공학과,학부,2016,/partner/expReport.asp?id=13353&page=6&bgbn=R
250,다시 가고 싶은 UCSB,행정학과,학부,2015-2016,/partner/expReport.asp?id=13310&page=7&bgbn=R
249,잊지못할 UCSB,언론홍보영상학부,학부,2016,/partner/expReport.asp?id=13290&page=7&bgbn=R
248,사랑해요 UCSB,동아시아국제학부,학부,2015-2016,/partner/expReport.asp?id=13266&page=7&bgbn=R
247,UCSB 경험보고서,물리학과,학부,2015-2016,/partner/expReport.asp?id=13256&page=7&bgbn=R
246,산타바바라에서의 즐거웠던 1년,신문방송학과,학부,2015-2016,/partner/expReport.asp?id=13238&page=7&bgbn=R
245,UCSB에서의 1년,"영어영문학과, 응용통계학과",학부,2015-2016,/partner/expReport.asp?id=13235&page=7&bgbn=R
244,UCSB가 최고!,사회복지학과,학부,2015-2016,/partner/expReport.asp?id=13230&page=7&bgbn=R
243,정말 평화로웠던 1년,영어영문학과,학부,2015-2016,/partner/expReport.asp?id=13229&page=7&bgbn=R
242,UCSB에서의 행복했던 일년,심리학과,학부,2015,/partner/expReport.asp?id=13200&page=7&bgbn=R
241,응통러의 산바 체험기,응용통계학과,학부,2015-2016,/partner/expReport.asp?id=13151&page=7&bgbn=R
240,산타바바라에서의 1년,전기전자공학부,학부,2015-2016,/partner/expReport.asp?id=13149&page=8&bgbn=R
239,UCSB 경험보고서,건축공학과,학부,2015-2016,/partner/expReport.asp?id=13036&page=8&bgbn=R
238,UCSB 경험 보고서,경제학과,학부,2016,/partner/expReport.asp?id=13027&page=8&bgbn=R
237,지상낙원 UCSB에서의 1년,경제학과,학부,2015~2016,/partner/expReport.asp?id=13021&page=8&bgbn=R
236,UCSB에서의 한 학기,사학과,학부,2016,/partner/expReport.asp?id=13012&page=8&bgbn=R
235,행복한 천국 Santa Barbara!!,행정학과,학부,2015-2016,/partner/expReport.asp?id=12863&page=8&bgbn=R
234,UCSB에서의 파견 생활이 기대되지만 또 걱정되는 분들께 !!,문화인류학과,학부,2015-2016,/partner/expReport.asp?id=12834&page=8&bgbn=R
233,UCSB!,수학,학부,2015,/partner/expReport.asp?id=12711&page=8&bgbn=R
232,아직도 그리운 UCSB,신문방송학과/응용통계학과,학부,2015,/partner/expReport.asp?id=12700&page=8&bgbn=R
231,말년 대학생활 보고서,응용통계학과,학부,2014-2015,/partner/expReport.asp?id=12666&page=8&bgbn=R
230,UCSB 파견보고서,경제학과,학부,2015,/partner/expReport.asp?id=12644&page=9&bgbn=R
229,UCSB에서의 꿈같았던 1년 :-),행정학과/경제학과,학부,2015,/partner/expReport.asp?id=12621&page=9&bgbn=R
228,UCSB에서의 교환생활,영어영문학과,학부,2015,/partner/expReport.asp?id=12591&page=9&bgbn=R
227,무조건 UCSB,행정/경제,학부,2015,/partner/expReport.asp?id=12528&page=9&bgbn=R
226,UCSB에서의 1년,신문방송학과,학부,2015,/partner/expReport.asp?id=12503&page=9&bgbn=R
225,"UCSB에서의 Winter, Spring Quarter",전기전자,학부,2015,/partner/expReport.asp?id=12472&page=9&bgbn=R
224,즐거운 UCSB,정치외교학과,학부,2015,/partner/expReport.asp?id=12451&page=9&bgbn=R
223,추억의 UCSB,정치외교학과,학부,2014,/partner/expReport.asp?id=12431&page=9&bgbn=R
222,UCSB 는 천국이다,신소재공학과,학부,2014,/partner/expReport.asp?id=12313&page=9&bgbn=R
221,UCSB의 모든 것,경제학과,학부,2014-2015,/partner/expReport.asp?id=12232&page=9&bgbn=R
220,UCSB 파견보고서,신문방송학과,학부,2015,/partner/expReport.asp?id=12183&page=10&bgbn=R
219,"Heaven for real, welcome to Santa Barbara",철학과,학부,2014-2015,/partner/expReport.asp?id=12172&page=10&bgbn=R
218,UCSB 후기 :),영어영문학과,학부,2014-2015,/partner/expReport.asp?id=12129&page=10&bgbn=R
217,UCSB 다시 가고 싶당.,정보산업공학과,학부,2014-2015,/partner/expReport.asp?id=12124&page=10&bgbn=R
216,UCSB,행정학과,학부,2014-2015,/partner/expReport.asp?id=12121&page=10&bgbn=R
215,UCSB 파견보고서,영어영문학과,학부,2014-2015,/partner/expReport.asp?id=12116&page=10&bgbn=R
214,"나의 사랑사랑사랑, You are the best! 내사랑 산타바바라에서의 1년.",수학과,학부,2014-2015,/partner/expReport.asp?id=12105&page=10&bgbn=R
213,UCSB 파견보고서,정치외교학과,학부,2014-2015,/partner/expReport.asp?id=12093&page=10&bgbn=R
212,This Is Santa Barbara,경영학과,학부,2015,/partner/expReport.asp?id=12072&page=10&bgbn=R
211,활력을 되찾게 해 준 산타바바라 교환생활,경영학과,학부,2014-2015,/partner/expReport.asp?id=12042&page=10&bgbn=R
210,솔직한 UCSB 파견 보고서,신문방송학과/생활디자인학과,학부,2014-2015,/partner/expReport.asp?id=11984&page=11&bgbn=R
209,현실적인 UCSB 파견보고서,응용통계학과,학부,2014-2015,/partner/expReport.asp?id=11796&page=11&bgbn=R
208,소중한 경험 UCSB,중어중문학과/경제학과,학부,2014,/partner/expReport.asp?id=11792&page=11&bgbn=R
207,UCSB에서의 잊지 못할 1년 :),신문방송학과,학부,2014,/partner/expReport.asp?id=10754&page=11&bgbn=R
206,"최고의 선택이 되어준 산타바바라, 최고의 순간으로 남다",심리학과,학부,2014,/partner/expReport.asp?id=10752&page=11&bgbn=R
205,UCSB 교환학생 파견 보고서,경제학과,학부,2014,/partner/expReport.asp?id=10726&page=11&bgbn=R
204,"UCSB로 떠나게 되었다면, 당신은 정말 운이 좋은 사람이다.",기계공학과,학부,2014,/partner/expReport.asp?id=10725&page=11&bgbn=R
203,UCSB!,국제관계,학부,2014,/partner/expReport.asp?id=10691&page=11&bgbn=R
202,UCSB에서의 1년 간의 교환학생 생활.,경영학과,학부,2014,/partner/expReport.asp?id=10684&page=11&bgbn=R
201,UCSB LIFE,정치외교,학부,2014,/partner/expReport.asp?id=10679&page=11&bgbn=R
200,UCSB 파견보고서,전기전자공학과,학부,2014,/partner/expReport.asp?id=10676&page=12&bgbn=R
199,"행복했던 산타바바라에서의 일년, 많이 배우고 왔습니다.","아동가족학과, 심리학과",학부,2014,/partner/expReport.asp?id=8639&page=12&bgbn=R
198,Ucsb 파견보고서,중어중문학과,학부,2014,/partner/expReport.asp?id=7461&page=12&bgbn=R
197,UCSB경험보고서,국제관계확과,학부,2013,/partner/expReport.asp?id=7456&page=12&bgbn=R
196,UCSB경험보고서,사회학과,학부,2014,/partner/expReport.asp?id=7442&page=12&bgbn=R
195,UCSB에서의 1년,경영학과,학부,2013-2014,/partner/expReport.asp?id=7395&page=12&bgbn=R
194,산타바바라에서의 1년,사회복지/신문방송,학부,2013-2014,/partner/expReport.asp?id=7373&page=12&bgbn=R
193,Cali For Nia~!!!,신문방송학과,학부,2013-2014,/partner/expReport.asp?id=7311&page=12&bgbn=R
192,UCSB에서 1년,교육/경제,학부,2013-2014,/partner/expReport.asp?id=7295&page=12&bgbn=R
191,UCSB에서의 1년,노어노문학과,학부,2013-2014,/partner/expReport.asp?id=7290&page=12&bgbn=R
190,"최고였던, UCSB에서의 1년",교육/경제학과,학부,2013-2014,/partner/expReport.asp?id=7286&page=13&bgbn=R
189,"가상현실, 산타바바라에서의 1년",사회학과,학부,2013-2014,/partner/expReport.asp?id=7275&page=13&bgbn=R
188,짱짱 그리운 산바에서의 1년,사학과,학부,2013-2014,/partner/expReport.asp?id=7260&page=13&bgbn=R
187,UCSB에서의 1년,신문방송학과,학부,2013-2014,/partner/expReport.asp?id=7258&page=13&bgbn=R
186,UCSB,경영/통계,학부,2013-2014,/partner/expReport.asp?id=7252&page=13&bgbn=R
185,"UCSB, 잊지못할 1년",정치외교학과,학부,2013-2014,/partner/expReport.asp?id=7249&page=13&bgbn=R
184,꿀같은 UCSB,심리학과,학부,2013,/partner/expReport.asp?id=7243&page=13&bgbn=R
183,산타바바라에서의 행복했던 1년,경영학과,학부,2013-2014,/partner/expReport.asp?id=7207&page=13&bgbn=R
182,UC Santa Barbara 경험 보고서,기계공학부,학부,2013-2014,/partner/expReport.asp?id=7147&page=13&bgbn=R
181,반년 동안의 휴식,전기전자공학과,학부,2014,/partner/expReport.asp?id=7096&page=13&bgbn=R
180,UCSB 교환학생 파견보고서,영어영문학/언론홍보영상학,학부,2013,/partner/expReport.asp?id=6983&page=14&bgbn=R
179,산타바바라,신문방송학과,학부,2013,/partner/expReport.asp?id=6951&page=14&bgbn=R
178,최고의 산타바바라,노어노문학과,학부,2013,/partner/expReport.asp?id=6908&page=14&bgbn=R
177,내 삶의 또다른 경험 UCSB,수학과,학부,2013,/partner/expReport.asp?id=6871&page=14&bgbn=R
176,UCSB 경험보고서,사회학과,학부,2013,/partner/expReport.asp?id=6818&page=14&bgbn=R
175,"서핑, 햇살 그리고 바다, Santa Barbara",생활디자인학과,학부,2013,/partner/expReport.asp?id=6809&page=14&bgbn=R
174,UCSB에서의 값진 1년,생활디자인학과,학부,2013,/partner/expReport.asp?id=6790&page=14&bgbn=R
173,UCSB 경험보고서,경영학과,학부,2013,/partner/expReport.asp?id=6787&page=14&bgbn=R
172,University of California Santa Barbara.,영어영문학/경제학,학부,2013,/partner/expReport.asp?id=6783&page=14&bgbn=R
171,UCSB로 떠나는 여러분 모두를 응원합니다.,행정학과,학부,2013,/partner/expReport.asp?id=6782&page=14&bgbn=R
170,꿈 같은 산타바바라의 1년,사학과/신문방송학과,학부,2013,/partner/expReport.asp?id=6781&page=15&bgbn=R
169,UCSB 공략집,신문방송학과,학부,2013,/partner/expReport.asp?id=6778&page=15&bgbn=R
168,UCSB 경험보고서,심리학과,학부,2013,/partner/expReport.asp?id=6765&page=15&bgbn=R
167,UCSB 경험보고서,수학과,학부,2013,/partner/expReport.asp?id=6696&page=15&bgbn=R
166,"UCSB, the happy campus.",사회학과,학부,2012-2013,/partner/expReport.asp?id=6670&page=15&bgbn=R
165,UCSB에서의 1년,아동가족학과/심리학과,학부,2012~2013,/partner/expReport.asp?id=6657&page=15&bgbn=R
164,다시 가고 싶은 산타바바라,영어영문학과,학부,2012-2013,/partner/expReport.asp?id=6614&page=15&bgbn=R
163,"마음까지 말랑말랑해지는 세상, 산타바바라에서.","사학과, 신문방송학과",학부,2012-2013,/partner/expReport.asp?id=6610&page=15&bgbn=R
162,바닷가를 끼고 있는 아름다운 UCSB,사회학과,학부,2012-2013,/partner/expReport.asp?id=6584&page=15&bgbn=R
161,아름다운 Santabarbara에서의 1년,행정학과,학부,2012-2013,/partner/expReport.asp?id=6564&page=15&bgbn=R
160,UCSB 파견보고서,"천문우주학과, 화학과",학부,2012-2013,/partner/expReport.asp?id=6555&page=16&bgbn=R
159,UCSB 파견보고서,실내건축학과,학부,2012,/partner/expReport.asp?id=6553&page=16&bgbn=R
158,UCSB 파견보고서,경제학과,학부,2012,/partner/expReport.asp?id=6545&page=16&bgbn=R
157,즐거웠던 UCSB에서의 1년,사회복지학과/사회학과,학부,2012-2013,/partner/expReport.asp?id=6538&page=16&bgbn=R
156,낭만과 추억이 가득한 그 곳 UCSB,"신문방송학과, 경영학과",학부,2012-2013,/partner/expReport.asp?id=6535&page=16&bgbn=R
155,UCSB에서의 소중한 경험,행정학과,학부,2013,/partner/expReport.asp?id=6502&page=16&bgbn=R
154,UCSB 파견보고서.,물리학과,학부,2012-2013,/partner/expReport.asp?id=6475&page=16&bgbn=R
153,UCSB 경험보고서,교육학과,학부,2012-2013,/partner/expReport.asp?id=6440&page=16&bgbn=R
152,"California 에 있는 또 다른 나의 모교, UCSB",심리학과,학부,2012-2013,/partner/expReport.asp?id=6432&page=16&bgbn=R
151,"아름다운 학교, UCSB",통계학과,학부,2012-2013,/partner/expReport.asp?id=6394&page=16&bgbn=R
150,캘리포니아의 정취를 한껏 느끼고 온 UCSB,경영학과,학부,2012,/partner/expReport.asp?id=6238&page=17&bgbn=R
149,"UC의 체대, Santa Barbara",경제학과,학부,2012,/partner/expReport.asp?id=6196&page=17&bgbn=R
148,"화사한 캘리포니아의 꽃, 산타바바라",경영학과,학부,2011,/partner/expReport.asp?id=6155&page=17&bgbn=R
147,UCSB로 오세요 :),사회복지학과/심리학과,학부,2012,/partner/expReport.asp?id=6106&page=17&bgbn=R
146,두번째 고향 ucsb,교육학과/경제학과,학부,2012,/partner/expReport.asp?id=6093&page=17&bgbn=R
145,추천합니다. UCSB.,경제학과,학부,2012,/partner/expReport.asp?id=6038&page=17&bgbn=R
144,UCSB 경험보고서,응용통계학과,학부,2012,/partner/expReport.asp?id=6034&page=17&bgbn=R
143,UCSB 파견보고서,"아동가족학과, 정치외교학과",학부,2012,/partner/expReport.asp?id=5880&page=17&bgbn=R
142,UCSB 경험보고서,경영,학부,2012,/partner/expReport.asp?id=5868&page=17&bgbn=R
141,"나의 소중한 추억, Santa Barbara",수학과,학부,2011-2012,/partner/expReport.asp?id=5843&page=17&bgbn=R
140,"함께라서 더욱 행복한 그 곳, UCSB",경영학과,학부,2011-2012,/partner/expReport.asp?id=5842&page=18&bgbn=R
139,"인생 최고의 선택, UCSB & Santa Barbara.",정치외교학과/사회복지학과,학부,2011-2012,/partner/expReport.asp?id=5841&page=18&bgbn=R
138,"It's called ""heaven"" for a reason, 산타바바라",신문방송학과,학부,2011-2012,/partner/expReport.asp?id=5812&page=18&bgbn=R
137,아름다웠던 Santa Barbara에서의 추억,불어불문학과,학부,2011-2012,/partner/expReport.asp?id=5811&page=18&bgbn=R
136,"산타바바라, 그 곳에서의 일년",영어영문학과,학부,2011-2012,/partner/expReport.asp?id=5806&page=18&bgbn=R
135,"내 인생의 값진 1년, UCSB",영어영문학과,학부,2011-2012,/partner/expReport.asp?id=5805&page=18&bgbn=R
134,UCSB 그리고 산타바바라 :),심리학과,학부,2011-2012,/partner/expReport.asp?id=5803&page=18&bgbn=R
133,UCSB the Paradise,"영어영문학과, 경영학과",학부,2012,/partner/expReport.asp?id=5750&page=18&bgbn=R
132,UCSB에서의 짧았던 1년,경영학과,학부,2011-2012,/partner/expReport.asp?id=5724&page=18&bgbn=R
131,Santa Barbara에서의 달콤했던 1년,사회과학대학 신문방송학과,학부,2011-2012,/partner/expReport.asp?id=5699&page=18&bgbn=R
130,"제 2의 고향, SantaBarbara.",신소재공학과,학부,2011-2012,/partner/expReport.asp?id=5630&page=19&bgbn=R
129,"What a wonderful city, Santa Barbara!",정치외교학과,학부,2011,/partner/expReport.asp?id=5521&page=19&bgbn=R
128,Year 2011 with UCSB,공과대학 기계공학부,학부,2011,/partner/expReport.asp?id=5491&page=19&bgbn=R
127,UCSB에서의 1년,불어불문학과,학부,2011,/partner/expReport.asp?id=5475&page=19&bgbn=R
126,UCSB 경험보고서,영어영문학과,학부,2011,/partner/expReport.asp?id=5431&page=19&bgbn=R
125,UCSB 경험보고서,사학과,학부,2011,/partner/expReport.asp?id=5429&page=19&bgbn=R
124,UCSB 경험보고서,경영학과,학부,2011,/partner/expReport.asp?id=5413&page=19&bgbn=R
123,"다시 스무살, 산타바바라",경영학과,학부,2011,/partner/expReport.asp?id=5388&page=19&bgbn=R
122,UCSB에서의 1년,경제학과,학부,2011,/partner/expReport.asp?id=5329&page=19&bgbn=R
121,UCSB에서의 1년,신문방송학과,학부,2011,/partner/expReport.asp?id=5324&page=19&bgbn=R
120,여유로웠던 UCSB에서의 1년,영어영문학과,학부,2011,/partner/expReport.asp?id=5299&page=20&bgbn=R
119,2011 산타바바라 이야기,신문방송학과,학부,2011,/partner/expReport.asp?id=5298&page=20&bgbn=R
118,Ucsb 에서의 1년 :),경제학과 응용통계학과,학부,2011,/partner/expReport.asp?id=5297&page=20&bgbn=R
117,UCSB 경험보고서,기계공학과,학부,2011,/partner/expReport.asp?id=5283&page=20&bgbn=R
116,"산타바바라, 꿈을 꾸는 곳",경제학과,학부,2011,/partner/expReport.asp?id=5279&page=20&bgbn=R
115,UCSB 간단보고서,의류환경학과,학부,2010-2011,/partner/expReport.asp?id=5264&page=20&bgbn=R
114,UCSB에서의 1년,화공생명공학과,학부,2010-2011,/partner/expReport.asp?id=5255&page=20&bgbn=R
113,UCSB. Turning Point of My Life,전기전자공학부,학부,2011,/partner/expReport.asp?id=5250&page=20&bgbn=R
112,학문 추구의 계기가 되어준 산타바바라,물리학과,학부,2011,/partner/expReport.asp?id=5245&page=20&bgbn=R
111,아름답고 자유로운 산타바바라,경영학과,학부,2010-2011,/partner/expReport.asp?id=5207&page=20&bgbn=R
110,인생의 휴식처가 되었던 산타바바라!,경영학과,학부,2010-2011,/partner/expReport.asp?id=5157&page=21&bgbn=R
109,UCSB 경험보고서,심리학과,학부,2011,/partner/expReport.asp?id=5140&page=21&bgbn=R
108,"젊음의 땅, UCSB",사학과,학부,2010-2011,/partner/expReport.asp?id=5130&page=21&bgbn=R
107,"지상낙원의 날씨와 자연환경, Santa Barbara!",경영학,학부,2010-2011,/partner/expReport.asp?id=5086&page=21&bgbn=R
106,UCSB 경험보고서,화공생명공학,학부,2011,/partner/expReport.asp?id=5079&page=21&bgbn=R
105,UCSB 경험보고서,중어중문학과,학부,2011,/partner/expReport.asp?id=5077&page=21&bgbn=R
104,UCSB에서 보낸 1년,불어불문학과/영어영문학과,학부,2010-2011,/partner/expReport.asp?id=5073&page=21&bgbn=R
103,SB에서의 1년,영어영문학과,학부,2010-2011,/partner/expReport.asp?id=5061&page=21&bgbn=R
102,또 가고싶은 산타바바라,정치외교학과,학부,2010-2011,/partner/expReport.asp?id=5057&page=21&bgbn=R
101,UCSB 경험보고서,경영학과,학부,2010-2011,/partner/expReport.asp?id=5053&page=21&bgbn=R
100,UCSB 경험보고서,법학과,학부,2011,/partner/expReport.asp?id=5044&page=22&bgbn=R
99,산타바바라에서의 최고의 일년,심리학과/경영학과,학부,2010-2011,/partner/expReport.asp?id=5038&page=22&bgbn=R
98,"너무나 자유로운 그 곳, 산타바바라",심리학과,학부,2010-2011,/partner/expReport.asp?id=5037&page=22&bgbn=R
97,잊지못할 추억이 된 산타바바라,경영,학부,2010-2011,/partner/expReport.asp?id=5034&page=22&bgbn=R
96,지워지지 않을 산타바바라에서의 1년,영어영문학과/신문방송학과,학부,2010-2011,/partner/expReport.asp?id=5024&page=22&bgbn=R
95,UCSB에서의 1년,경영학과,학부,2010-2011,/partner/expReport.asp?id=5020&page=22&bgbn=R
94,"Unforgettable Memory, UCSB.","화학과, 경영학과",학부,2010-2011,/partner/expReport.asp?id=4972&page=22&bgbn=R
93,Santa Barbara에서의 일년,행정학과/경제학과,학부,2010-2011,/partner/expReport.asp?id=4951&page=22&bgbn=R
92,내 생애 최고의 일 년,영어영문학과,학부,2010,/partner/expReport.asp?id=4918&page=22&bgbn=R
91,산타바바라에서의 시간을 더듬다,신문방송학과,학부,2010,/partner/expReport.asp?id=4851&page=22&bgbn=R
90,내 고향 산타바바라,심리학과,학부,2010,/partner/expReport.asp?id=4811&page=23&bgbn=R
89,"1년 간의 꿈을 꾼 그 곳, UCSB",구세현,학부,2010,/partner/expReport.asp?id=4807&page=23&bgbn=R
88,A daydream in Santa Barbara,영어영문학과,학부,2010,/partner/expReport.asp?id=4755&page=23&bgbn=R
87,Junior Year at UCSB,언더우드국제대학,학부,2010,/partner/expReport.asp?id=4738&page=23&bgbn=R
86,"꿈엔들 잊으리야, UCSB.",신문방송학과,학부,2009-2010,/partner/expReport.asp?id=4678&page=23&bgbn=R
85,지금은 차마 상상조차 못 할 것들을 잡으세요.,심리학과,학부,2010,/partner/expReport.asp?id=4641&page=23&bgbn=R
84,다시 돌아갈거야 산타바바라!!,정치외교학과,학부,2010,/partner/expReport.asp?id=4607&page=23&bgbn=R
83,2010 UCSB,전기전자공학,학부,2010,/partner/expReport.asp?id=4599&page=23&bgbn=R
82,Twinkle Twinkle Santa Barbara,신문방송학과,학부,2009-2010,/partner/expReport.asp?id=4537&page=23&bgbn=R
81,"기대, 그 이상의 UCSB",화학/신문방송학,학부,2009-2010,/partner/expReport.asp?id=4513&page=23&bgbn=R
80,UCSB 개론,행정학/경제학,학부,2009-2010,/partner/expReport.asp?id=4490&page=24&bgbn=R
79,태양이 작열하는 곳에서,교육학과,학부,2009-2010,/partner/expReport.asp?id=4488&page=24&bgbn=R
78,Califonification,영어영문학과,학부,2009-2010,/partner/expReport.asp?id=4461&page=24&bgbn=R
77,아름다운 그곳에서 아름다웠던 1년.,영어영문학과,학부,2009-2010,/partner/expReport.asp?id=4437&page=24&bgbn=R
76,가장 빛났던 일 년,심리학과,학부,2009-2010,/partner/expReport.asp?id=4389&page=24&bgbn=R
75,UCSB를 추억하며,생화학과,학부,2009-2010,/partner/expReport.asp?id=4377&page=24&bgbn=R
74,산타 바바라의 묘미,행정학과,학부,2009-2010,/partner/expReport.asp?id=4334&page=24&bgbn=R
